GUID,Name,Description,CVSS3.0,Network Zone,Exploit Code Maturity,Actively Exploited,Patch Available,Dark Web References,Risk Score,Risk Severity
e8ec0276-958b-42dd-afc9-7477f43ade3e,CVE-2023-34362,"In Progress MOVEit Transfer before 2021.0.6 (13.0.6), 2021.1.4 (13.1.4), 2022.0.4 (14.0.4), 2022.1.5 (14.1.5), and 2023.0.1 (15.0.1), a SQL injection vulnerability has been found in the MOVEit Transfer web application that could allow an unauthenticated attacker to gain access to MOVEit Transfer's database. Depending on the database engine being used (MySQL, Microsoft SQL Server, or Azure SQL), an attacker may be able to infer information about the structure and contents of the database, and execute SQL statements that alter or delete database elements. NOTE: this is exploited in the wild in May and June 2023; exploitation of unpatched systems can occur via HTTP or HTTPS. All versions (e.g., 2020.0 and 2019x) before the five explicitly mentioned versions are affected, including older unsupported versions.",8.4,internal,non-existent,no,yes,556,,
97b7e024-a82e-4fdd-9575-598f20bd81a7,CVE-2023-3436,"Xpdf 4.04 will deadlock on a PDF object stream whose ""Length"" field is itself in another object stream.",9.9,internal,functional,no,no,143,,
8089846f-ade7-4abe-a684-0a2dbe40afb7,CVE-2023-34347,"&#8203;Delta Electronics InfraSuite Device Master versions prior to 1.0.7 contains classes that cannot be deserialized, which could allow an attack to remotely execute arbitrary code.",5.3,public facing,proof-of-concept,yes,no,764,,
6bee6fe9-6949-4d7f-8ffe-e1ac655ac9c7,CVE-2023-34345,"AMI BMC contains a vulnerability in the SPX REST API, where an attacker with the required privileges can access arbitrary files, which may lead to information disclosure.",2.3,internal,non-existent,no,yes,283,,
9aa35754-a71a-40d5-b015-47a9d10b17c3,CVE-2023-34344,"AMI BMC contains a vulnerability in the IPMI handler, where an unauthorized attacker can use certain oracles to guess a valid username, which may lead to information disclosure.",6.6,public facing,non-existent,yes,yes,994,,
07e44471-21bd-4c29-acd0-3dbd0e38fff6,CVE-2023-34343,"AMI BMC contains a vulnerability in the SPX REST API, where an attacker with the required privileges can inject arbitrary shell commands, which may lead to code execution, denial of service, information disclosure, or data tampering.",6,internal,non-existent,no,yes,353,,
dc97601e-3332-45e9-aea7-deb43def1fd4,CVE-2023-34342,"AMI BMC contains a vulnerability in the IPMI handler, where an attacker can upload and download arbitrary files under certain circumstances, which may lead to denial of service, escalation of privileges, information disclosure, or data tampering.",10,internal,proof-of-concept,no,yes,110,,
f7d73d79-fcc3-4d05-8c25-222286ab2a33,CVE-2023-34341,"AMI BMC contains a vulnerability in the SPX REST API, where an attacker with the required privileges can read and write to arbitrary locations within the memory context of the IPMI server process, which may lead to code execution, denial of service, information disclosure, or data tampering.",4.9,internal,non-existent,no,yes,409,,
166c984d-463e-4c93-b627-5ad2138cdc97,CVE-2023-34340,Improper Authentication vulnerability in Apache Software Foundation Apache Accumulo. This issue affects Apache Accumulo: 2.1.0. Accumulo 2.1.0 contains a defect in the user authentication process that may succeed when invalid credentials are provided. Users are advised to upgrade to 2.1.1.,9.4,public facing,proof-of-concept,yes,yes,43,,
ecc40ee1-32cf-4f10-be0e-c175c2e5d157,CVE-2023-3434,Improper Input Validation in the hyperlink interpretation in Savoir-faire Linux's Jami (version 20222284) on Windows. This allows an attacker to send a custom HTML anchor tag to pass a string value to the Windows QRC Handler through the Jami messenger.,7.2,internal,functional,yes,no,294,,
8f88b97f-9c3b-477f-a21e-dd1cc6ece550,CVE-2023-34339,In JetBrains Ktor before 2.3.1 headers containing authentication data could be added to the exception's message,8.4,public facing,non-existent,yes,no,514,,
7f6236c4-9e04-493d-8a12-98b280fe576e,CVE-2023-34338,"AMI SPx contains a vulnerability in the BMC where an Attacker may cause a use of hard-coded cryptographic key by a hard-coded certificate. A successful exploit of this vulnerability may lead to a loss of confidentiality, integrity, and availability.",2,internal,functional,no,no,572,,
b2daf261-83cd-431a-a1eb-c170077d8203,CVE-2023-34337,"AMI SPx contains a vulnerability in the BMC where a user may cause an inadequate encryption strength by hash-based message authentication code (HMAC). A successful exploit of this vulnerability may lead to a loss of confidentiality, integrity, and availability.",9,internal,functional,yes,no,484,,
cdabb53c-6466-48e9-aa7d-021adf222d66,CVE-2023-34336,"AMI BMC contains a vulnerability in the IPMI handler, where an attacker with the required privileges can cause a buffer overflow, which may lead to code execution, denial of service, or escalation of privileges.",9,public facing,non-existent,no,yes,447,,
4e6b7e99-5e1a-4970-a101-2e1d926acb5f,CVE-2023-34335,"AMI BMC contains a vulnerability in the IPMI handler, where an unauthenticated host is allowed to write to a host SPI flash, bypassing secure boot protections. An exploitation of this vulnerability may lead to a loss of integrity or denial of service.",2.2,public facing,functional,no,yes,255,,
33760942-3096-40c1-b83e-a0c79ba5e774,CVE-2023-34334,"AMI BMC contains a vulnerability in the SPX REST API, where an attacker with the required privileges can inject arbitrary shell commands, which may lead to code execution, denial of service, information disclosure, or data tampering.",5.5,internal,proof-of-concept,no,no,89,,
bfa274c0-ef21-4362-8f2f-dd8e654a9f77,CVE-2023-34330,"AMI SPx contains a vulnerability in the BMC where a user may inject code which could be executed via a Dynamic Redfish Extension interface. A successful exploit of this vulnerability may lead to a loss of confidentiality, integrity, and availability.",7.9,public facing,proof-of-concept,no,no,836,,
99e4161b-80e6-4fc9-8209-fb7f358a8bbb,CVE-2023-3433,"The ""nickname"" field within Savoir-faire Linux's Jami application is susceptible to a failed state when a user inserts special characters into the field. When present, these special characters, make it so the application cannot create the signature for the user and results in a local denial of service to the application.",3.4,internal,non-existent,yes,no,42,,
d0cf0872-b435-4a89-84f6-98e07a0ffea5,CVE-2023-34329,"AMI MegaRAC SPx12 contains a vulnerability in BMC where a User may cause an authentication bypass by spoofing the HTTP header. A successful exploit of this vulnerability may lead to loss of confidentiality, integrity, and availability.",1.8,internal,proof-of-concept,no,no,412,,
0a41bb86-09fc-4534-9829-d2632d2ea37d,CVE-2023-3432,Server-Side Request Forgery (SSRF) in GitHub repository plantuml/plantuml prior to 1.2023.9.,2,public facing,functional,yes,no,54,,
236b839d-05df-45f2-98ac-2845145234dc,CVE-2023-34318,"A heap buffer overflow vulnerability was found in sox, in the startread function at sox/src/hcom.c:160:41. This flaw can lead to a denial of service, code execution, or information disclosure.",6,public facing,functional,yes,yes,598,,
809dc9fd-f1cb-46d4-88db-873db558ce44,CVE-2023-34316,"&#8203;An attacker could bypass the latest Delta Electronics InfraSuite Device Master (versions prior to 1.0.7) patch, which could allow an attacker to retrieve file contents.",7.2,public facing,functional,no,no,468,,
ccd79e37-7f0f-442a-8b4b-f17434c6192f,CVE-2023-34312,"In Tencent QQ through 9.7.8.29039 and TIM through 3.4.7.22084, QQProtect.exe and QQProtectEngine.dll do not validate pointers from inter-process communication, which leads to a write-what-where condition.",9.1,public facing,functional,yes,no,533,,
616b38aa-0c3f-4696-8316-10b68407dad9,CVE-2023-3431,Improper Access Control in GitHub repository plantuml/plantuml prior to 1.2023.9.,2.3,public facing,non-existent,yes,no,680,,
f67f346b-7368-490c-9312-65f296fbf5a3,CVE-2023-3427,"The Salon Booking System plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to, and including, 8.4.6. This is due to missing or incorrect nonce validation on the 'save_customer' function. This makes it possible for unauthenticated attackers to change the admin role to customer or change the user meta to arbitrary values via a forged request, granted they can trick a site administrator into performing an action such as clicking on a link.",9.9,public facing,non-existent,yes,yes,923,,
f4b1d3b6-fc6a-4712-a95f-168bc6a65aa0,CVE-2023-34258,"An issue was discovered in BMC Patrol before 22.1.00. The agent's configuration can be remotely queried. This configuration contains the Patrol account password, encrypted with a default AES key. This account can then be used to achieve remote code execution.",7,internal,non-existent,yes,no,748,,
1ed8087a-f440-4ee2-9fb3-efa15994e067,CVE-2023-34257,"** DISPUTED ** An issue was discovered in BMC Patrol through 23.1.00. The agent's configuration can be remotely modified (and, by default, authentication is not required). Some configuration fields related to SNMP (e.g., masterAgentName or masterAgentStartLine) result in code execution when the agent is restarted. NOTE: the vendor's perspective is ""These are not vulnerabilities for us as we have provided the option to implement the authentication.""",8.5,public facing,functional,no,yes,88,,
5acfc91b-035f-4882-8707-357342f94cad,CVE-2023-34256,"** DISPUTED ** An issue was discovered in the Linux kernel before 6.3.3. There is an out-of-bounds read in crc16 in lib/crc16.c when called from fs/ext4/super.c because ext4_group_desc_csum does not properly check an offset. NOTE: this is disputed by third parties because the kernel is not intended to defend against attackers with the stated ""When modifying the block device while it is mounted by the filesystem"" access.",3.4,internal,non-existent,no,no,645,,
04fd43b0-a6af-4b68-b4cd-c34d15ebc89e,CVE-2023-34255,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2023-2124. Reason: This candidate is a duplicate of CVE-2023-2124. Notes: All CVE users should reference CVE-2023-2124 instead of this candidate. All references and descriptions in this candidate have been removed to prevent accidental usage.,6.1,internal,functional,no,yes,213,,
